"Text_Review"
"One hour before the departure from Bishkek to Delhi, the passangers where informed that the flight is still in Moscow because of technical problems and the new departure was set 25 hours later. Bad situation for everyone (probably Pegasus is used to it) but it can happen. What made me angry was that we where driven to a hotel out of the city, where nothing could be done and it took 5 hours until we got some water to drink. The Pegasus Airlines support was also very bad, during a call they just hung up the phone and beside an automatical email I never got a response to my message. The next day the flight was fine."
"Frankfurt to Istanbul with Pegasus Airlines. A very disorganized airline, ground staff  couldn't check visa requirements properly, flight delayed and this is the norm for them.You pay for everything extra as this is a low cost airline.Security is ignored, we landed in Istanbul and before reaching the gate people stood up and walked around and staff didn't say or do anything. Will only fly them again if they offer a very low price, but still will have my second thoughts."
"We had a Pegasus Airlines flight from Bucharest to Istanbul and then to London. They said that there will be 30 mins delay due to technical issues, and 1 hr later they cancelled the flight. They offered us 5 star hotel accomodation and only 10€ / person for food. What can you buy worth 10€ in a 5 star hotel? They rescheduled the flight next day at 7am, but they still had 2 hrs delay and we missed our connection flight from Istanbul to London because of the delay. Pegasus Airlines staff does not speak english at all. It is really hard to communicate with them. Our flight from Istanbul to London was delayed by 1 hr and 20 mins, however no one gave us any reasons why. No one offered us even a cup of water during the 4hrs flight. When we finally got to London at 00:10, one of our lagguage was missing."
"Pegasus Airlines really is a hit and miss airline. I use Pegasus regularly and they are very inconsistent in the service they offer. The fares are reasonable but not especially cheap when that is you add on all the extras and normal person might like to have. I always pre-book a specific seat usually an aisle seat at the front for which I have to pay for on every leg of the trip, eg from Ercan to Istanbul and then from Istanbul to Budapest so on a return flight you are paying around an extra 300TL on top of the price of your ticket, on several occasions recently I have been asked to move from my pre-paid seat. One occasion was so that three friends of one of the male cabin staff could sit at the front. I refused to move from 2C to 24B and you wouldn't believe the hassle I got for the rest of the flight. On another occasion I was asked to move so that a Cypriot disabled person could sit in my seat, an exit seat mind you, and therefore be close to the toilet. Again, I refused and pointed out that he had every opportunity to reserve a specific seat, further pointing out that someone who needed to use crutches and claiming to be severely disabled must not by law sit at an exit seat. He went into a wailing fit claiming to know the owner of the airline, cabin staff tut tutted at me throughout the flight but I stayed put! Interestingly, once we arrived at our destination, I was amazed to see aforementioned disabled person without crutches strutting across the airport tarmac, racing to get to the immigration control before anyone else, I had to check to see that we hadn't landed at Lourdes by mistake! Cabin staff appear to be poorly trained, not particularly customer orientated to the point of being downright unpleasant. The food on board is usually of very good quality and fairly reasonably priced, when they have it that is, On this particular flight we had just taken off from Istanbul, I was sitting in seat 2D right at the front and upon ordering my meal was curtly told 'No finished' so guess the pilot and cabin crew had scoffed the lot before take-off! I have one more pre-booked flight with Pegasus and that is it. I will be flying with Turkish Airlines or from Larnaca in future where there is a better choice of airlines. Pegasus used to be very good, what has happened in the last two years one can only guess. Changing aircraft at Sabiha Gökçen always turns into a nightmare of change gates, broken and painfully slow security checks by uninterested ground staff. Their website flypgs.com is known locally as fly pigs as that is how you are treated!"
"I did this return flight from Stansted to Ercan in North Cyprus via Istanbul in October. My return trip to London on 15th October was the most uncomfortable flight I have ever experienced! Seated in an aisle seat, 20C, before leaving Ercan another passenger inadvertently dropped a piece of luggage onto my head, which caused a headache for most of the journey plus made me feel panicky. The aisle itself was extremely narrow, which meant that body space severely invaded due to no fault of their own by cabin crew and passengers standing in and walking up the aisle. Leg space in this aisle seat was tiny and significantly less than the ""middle"" seat, 20B, next to me. The  prices of these flights are cheap, and I had a much more comfortable forward flight to Cyprus on 5th October, seated in a Window Seat - and I imagine the middle seats OK too. Hot food, meatball dinner,  which I purchased on forward flight was excellent. Flight attendants were good. My advice would be good value flights, provided you can avoid aisle seats."
"Don't fly with Pegasus! You think you are saving money but it will cost you more at the end. We made our reservation online and got our email confirmation with a confirmation no and everything was fine. When we got to the airport they told us that we don't have a reservation. I showed them the email, they said your reservation was cancelled. Without us knowing anything! They told us that we have to buy the tickets again. We were lucky that there were still empty seats. The surprise was that the ticket price was double that what we paid on the Internet and they wouldn't accept making us pay the same price. We paid the double price because we had not choice. We tried to communicate with their customer service afterwards but no answer. Save your money and fly with another company."
"Having read the reviews about this airline after I had booked my tickets I was a bit concerned. However, other than a two delay at Stansted the flight was on the flight out, everything else was fine. It was a bit difficult to understand what the pilot was saying, did that matter, no. The staff were very helpful and pleasant. The return journey from Ercan back to Stansted was on time. The plane landed at Ercan 15 minutes late but the crew turned the plane round quickley and we left on time. We did the normal touch down into Istanbul, refuelled and took off on time landing 20 minutes early into Stansted. The flight crew were again very helpful and courteous."
"Pegasus Airlines called less than 7 days before the flights date and said that our flight is not flying, and we have two option either to cancel the flight, or to schedule another one. But we have to depart from the airport in the next day, so we asked for accommodation and they said they will not give us accommodation. I requested to talk to the manager because they canceled the flight less than 7 days, so we have rights to have accommodation - they said he will call us, but he never did and they changed the flight without our permission and agreement! We had to cancel it ourself and to book an expensive one the next day !!!"
"Heard bad things prior to flying with Pegasus, but my experience flying from Beirut to Stansted via Sabiha Gokcen was great. Both flights on time, comfortable seating, pleasant crew, nice aircraft. Considering the price I paid for my ticket, I was very happy with the service I received. We arrived 35 mins ahead of schedule in London. Would fly again with Pegasus Airlines."
"An exellent Pegasus Airlines flight, flight attendants were friendly and attentive. We were pleasently welcomed onboard and wished a nice holiday at Dalaman. We asked for seats together and got them on both journies. The seating was comfortable with plenty leg room, lights were dimmed so we could sleep on the flight back home,  then woken about one hour from landing at Manchester and refreshments were then offerd before landing. "
"Pegasus Airlines flight from Cologne to Istanbul (connecting flight) is delayed by 45 minutes, Istanbul to Dubai is delayed again by 1hour. I have 2 check-in luggage which until now I haven't received and it's 7 days delayed already! The luggage is in Dubai airport 5 days ago but since I am living in Abu Dhabi and not in Dubai, I requested Pegasus to deliver to my house soon. I received a call from the delivery guy, he said that his airport pass is expired and can only have a new one after 3 days then he will deliver my luggages. But that never happened, so I kept chasing (email/sms/call) Pegasus Airlines to do something about this. Pegasus replied that they will investigate this matter but it's already 7 days delayed!. I will never forget this horrible experience. This is also my first time to take Pegasus Airlines and is my worst experience ever! "
"Beware of Pegasus Airlines: On 26.2.15 I purchased 2 flight tickets through Pegasus internet site. The confirmed e-Tickets were sent to my email address on the same day. Two days before departure, when trying to make advanced check in, I was surprised to see, at Pegasus site, that the tickets were cancelled without reason. My Visa account showed that Pegasus never charged me, but they did not issue any cancellation note. I bought tickets from another airline, which were, due to time pressure, more expensive. Pegasus customer service claimed that the tickets were cancelled by them as a result of a ""Suspicious Card"" message received from Visa. My Visa service confirmed, in a formal document, that they did not cancel the transaction. Pegasus told me that they have tried to notify me by phone (once) but I was not available. The customer service could not explain why a ticked issued and sent by email is cancelled by a phone conversation, that actually did not happen. By July 2015 I filed a complaint through Pegasus site,  but no actual response. I repeated the process by end August 2015. Again no answer and I am still waiting for them."
"Izmir to Cappadocia via Istanbul with Pegasus Airlines, and the worst service we have ever received from an airline. We have never come across an airline that cancels a flight with no notice. This is exactly what happened to us today - we flew from Izmir and needed to connect via Istanbul to Cappadocia. Firstly we were delayed 30 min due to traffic and then once landed we raced to catch our next flight, only to find out from my tour company that this has been cancelled. We tried in vain to get any conclusive feedback from staff, who spoke little to no English. And don't even bother to speak to the transit desk or information desk as they are rude and not helpful at all. Shame you Pegasus Airlines for this terrible service for us and many other tourists who had to wait in excess of 6 hours for the next flight."
"Pegasus Airlines has zero customer service. My flight was delayed two hours. Upon checking in my luggage, the agent never mentioned the delay. We went into the waiting area for the flight. Once the other flights left, we were asked to leave the waiting area. The security staff let us know of the delay. Upon going to the agent that handled our check in, we were told we should have checked the boards (the boards were not updated). She said she did not remember taking care of us just fifteen minutes before. No once did she apologize, was very rude and practically said it was our problem. Spoke to two other agents, who did not even give us a change to speak, just said it was not the agents fault. Once again, no apologies, stoic faces. Same treatment on the flight by flight attendants, no welcome aboard, no smile etc. Did not even offer a cup of water. Tried to sell drinks and food. Their customer service is horrible at the airport and onboard. I would urge not to use this airline as they're also known for chronic delays. Learned my lesson the hard way."
"Pegasus Airlines airport staff is just pure inept. I am sitting at Istanbul SAW airport right now waiting for my flight to Dalaman. They have been delaying the flight in small increments without any announcements. Currently the delay is 2.5 hours. In fact, a Pegasus Airlines flight which was supposed to leave after my flight to the same destination,  is already boarding. When you try to ask them if they can provide any information they just say ""no English"" and get an easy escape. I flew with them on another flight from Izmir to Istanbul a couple of days ago too. While on that occasion, the flight was on time, the cabin crew was quite rude at the time of seating. In short, this airline has left a bad taste for me, but I guess that's what you pay for when going for the cheap ticket. I still hope I will make it to Dalaman today!!"
"We flew with Pegasus Airlines from Manchester to Dalaman return. We booked the flights through Travel Republic as a package holiday and were due to fly with Onur Air but the flights were changed and we had to fly with Pegasus, whom I had never heard of before. I read the reviews of this airline and was a little concerned and the airline scored 2/10. I should not have worried. The flight going out to Dalaman was slightly late but nothing to give us any concern. The return flight left on time so we had no waiting about either on the plane or in the airport. The seats were more spacious than other aircraft I have been on. I am a tall person and always feel hemmed in if I don't choose extra leg room seats. On this occasion because we were on a package tour we hadn't been able to book extra leg room seats but the seats we were allocated anyway were roomy and very comfortable and I was pleased with them as I thought I would be squashed in! The cabin crew were very pleasant and efficient. There was plenty of choice in food and drinks and the refreshments were well stocked. The safety routine was given by video by child actors who were very amusing but it made you sit up and take notice as it was a very different way of getting the message across and I think the airline should be commended for it. The flight track was shown on the drop down screens and remained up through the whole flight which was interesting and actually relieved the boredom of flying somewhat. It's good when you can see what progress the plane is making! The Captain and crew were Turkish and it was hard to hear what the Captain was saying some times although he did speak in Turkish and English. All in all I have no qualms about flying with Pegasus Airlines again and both flights were comfortable and stress free."
"Kayseri to Zurich via Sabiha Gökçen. Check-in in Kayseri a bit chaotic. Transfer in Sabiha Gökçen (Istanbul) was okay . Both flights on time and smooth. Istanbul-Zurich I paid an extra premium for additional legroom (worth it) and ordered two special meals (gluten free and child meal) online. Meals were served according to the order. Flight attendants were not particularly friendly but the service onboard was acceptable. Across the board, a rather positive experience, but Pegasus Airlines value proposition definitively not comparable to Turkish Airlines."
"I was scheduled to fly from Cologne CGN to Baku GYD. My flight was due to leave at 14:30 but was delayed by about 4 hours. Causing me to miss my connecting flight from Istanbul SAW to Baku which was due to leave at 20:55. When I arrived at Istanbul (approximately at 22:20) I was told that the next flight to Baku would only be the next morning (cannot recall the exact time but it was around 11:00). I asked about accommodation for the night and straight away was given a very rude answer.  I was given a lame excuse that my flight from Istanbul to Baku is a code sharing flight operated by Azerbaijan Airlines it is not the responsibility of Pegasus Airlines to provide me with these things, even though i purchased my ticket from Pegasus Airlines website. I was told a that all hotel rooms are full in the whole city of Istanbul. After 2 hours of arguing with airline representatives (they seemed to bounce me around because I was persistent while most other passengers who were also delayed gave up). I was granted 1 free meal as well as 1 free drink. I had to spend the whole night (about 11 hours) at the airport and had to sleep on the airport floor. All airline reps I spoke to were rude, not only to me but to all the passengers stranded at Istanbul SAW airport that night. Upon my arrival I filed a complaint of their website where I explained the whole story, but their complaints page is not functional.  All I got in return was silence. Reading through some reviews left on this website, I realize that Pegasus Airlines does not care about its passengers and that these incidents are common for them. The rudeness of the staff was appalling. "
"Our Pegasus Airlines flight from Gatwick to Dalaman offered a bit more leg room than other flights, but the staff were exceptionally rude and unhelpful. Whilst serving beverages and snacks they stopped half way as they were running out of time and needed to do duty free. They then moaned when we asked for a coffee. Will not recommend Pegasus Airlines."
"I paid for 4 meals pre-flight for our Pegasus Airlines  flight. My details were apparently not passed on and so my children and partner and I did not have any food. The meals I had ordered for my children were not available. We then had to pay for chocolate croissants to fill them up. I have emailed pegasus twice about my refund, but have not had it responded to. Shame on them"
"Pegasus is the cheapest and also the worst airline you can fly from/to or in Turkey. There is never anyone to help you. They do not answer your complaints. I have flown over 10 times with them and there has not been a single time that the flight was not delayed. Especially if you are flying to SAW airport expect delays of at least 1 hour or more. The flights take 35-40 mins but the delays almost twice as much. I know other airlines are more expensive but who can buy your time back?"
"We were supposed to fly Pegasus Airlines from Izmir to Brussels Charleroi via Istanbul. Our first flight was to leave at 08h45 from Izmir - we arrived well in time at the airport. Right after checking in we got a message telling us there was a 1 hour delay. We went to the Pegasus Airlines counter to ask what to do since we had connecting flights - the woman said she couldn't help us. After some not so nice words from both sides she manages somehow to convince another person from Pegasus Airlines to liste"" to us. The woman didn't even listen to us and had a ready prepared answer to us she even repeated several times...and even asked us why we didn't book an earlier flight to Istanbul. She told us the flight to Charleroi was also delayed so no worries. There would even be someone from Pegasus Airlines waiting for us to make sure we would pass the security via fastlane. In the end the flight from Izmir to Istanbul was delayed more then 3 hours and the only thing we got was warm water (one little bottle) and Pegasus Airlines staff trying to hide so they didn't have to help the passengers. Arriving in Istanbul our flight to Charleroi already left and there was no help from Pegasus Airlines. We went to the Pegasus Airlines counter only to find lots of people screaming and shouting. We finally managed to talk to someone that ""couldn't help us"" but we could change our flight to the next day. Since we are both working that wasn't an option. When I asked if there was no other solutions she proposed a refund of our flight ticket home? We finally asked her if we could not change the flight to another destination close to Belgium - so she asked ""us"" what other airport there was.  After about 45min we finally managed to rebook to the evening flight to Amsterdam (by car 2 hours from home). We would have to get the tickets from check-in and be able to even get our luggage on the right plane since there was enough time. Check-in went ok and the person said she would call the luggage guys to make sure it would all go smooth.  When boarding time arrived still no gate was showing, so we went to the first Pegasus Airlines person we saw - he announced us another delay from 2hrs for our flight to Amsterdam - meaning we would leave Istanbul around 21h00. By that time not much energy was left to even say anything. After boarding we hoped for some rest on the plane, but no, the staff drove back and forth with the drinks cart, taxfree etc - so we had no sleep at all. Staff was less then friendly, didn't even bother to offer water, and if we asked we had to pay. After arriving in Amsterdam we had to find out that Pegasus Airlines  didn't even bother to transfer the luggage to the plane - it arrived today at Charleroi. Of course everyone at Pegasus Airlines promised us that we could always file a complaint, by calling them (cost of 50c/min - so they can even get more money from us."
"London to Sharm el Sheik return, via Istanbul in each direction. Our Pegasus Airlines flights were delayed both ways for more than 2 hours. Arriving to Gatwick, our luggage was missing. We will never use Pegasus Airlines again."
"Probably one of the worst experiences I have had with an airline, with extremely poor customer service, flights delayed, cancelled. Was on flight from Kayseri to Istanbul and meant to proceed to Izmir. Plane delayed 1 hour at Kayseri, they then let us on the plane, but another 3 hour delay before take off. The cabin crew then refused to give water to the customers unless they paid for this. Cabin crew quite aggressive towards the customers. On arrival several hours late in Istanbul, at midnight, the ground staff were unhelpful and aggressive, got to hotel at 2.30am and another flight the next day. Baggage arrive at Izmir and damaged. Have written to the company and no response to several emails."
"I know this is a budget airline but budget should not mean bad customer service. I flew Gatwick to Istanbul and in the same week had a return flight back from Istanbul to Stansted. On both occasions my flight was delayed over 2 hours with no update as to why. Forget an update there wasn't even a person to speak too! Finally after making it on to the plane (again speaking for both flights) the staff are so rude. I asked if they had a blanket as I was poorly on my return trip and simply got a no! "
"What a cattle market. Awfully cramped with terrible food and drinks. Service was poor. Announcements in English were to be guessed at as you could not understand the garbled messages. "
"Value for money. Seats are more comfortable than other low budget airlines that I have used. Gets you from A-B comfortably. Staff are friendly and attentive. Do not expect luxury, this is a low budget airline and meets the standards expected. I would recommend this if you are flying for 4-6 hours."
"Delays on all 4 flight. Check in was good in London but terrible in Antalya and Istanbul. Staff not very competent. 4 hours flight, with delays and not even a glass of water offered. Food and drink very very expensive on board. Announcements not in English until we complained. Not a good service. Invest a little more and get the comfort and respect you deserve as a paying customer. "
"Because of the very long queue in front of the 12 international Check-in counters of Pegasus Airlines we missed our Flight out from Istanbul to Zürich, Switzerland. 9 out of 12 counters at the check-in were opened and the personal does hardly neither speak nor understand English. 20 minutes before take-off of our flight we were allowed to bypass the queue and do the check-in, but it was too late already, because we also have to pass the passport control, which was another long queue. Running to the gate and arriving at 11:09 the ladies from Pegasus Airlines looked scared and irritated when we arrived. The flight was scheduled for take off at 11:10, but we could not get on. Back to the passport control not allowed to ""re-enter"" the country and no offices or counters from any Airlines in that area, we had to wait till an employee of some airline passed by. After another hour the paperwork for invalidating our exit stamps was done. in the meantime there were several groups of passengers missed their flights (from Turkish Airline). Next we had to go to the ticket counter and buy our tickets for the flight back. The earliest was next day, meaning we also had to stay overnight in a hotel. One Pegasus employee was very competent and helped us to get some information. Next we had to pick up our luggage, which was in the area of the international arrivals - you can only get in when the doors open. No luck with the luggage, even we were picked up by an employee from Pegasus Airlines and we waited at the lost and found counter. My fiance and me went back to get the tickets, because we were told that our tickets are reissued for the same flight next day. While in another long queue at the tickets counter, people were fighting and yelling at Pegasus Airlines employees. After several attempts we were able to get the tickets, but the hotel we had to pay out of our own pockets. At 1800 we went back to the Airport Arrival and after long discussions we could go to the lost and found counter from Pegasus Airline and the luggage from my fiance was there - mine made it onto the airplane and was already in Zurich. Next morning we arrive 3 hours before our flight at the airport at the international Check-in counters and this time it was even worse, the queue was much much longer. But because of our experience from the previous day and only 2 hours because of the first flight to Istanbul SAW we actually made it back. Flying cheap can become expensive. If I fly again with a cheap airline then I will only have a small luggage, so no need to check in. Disorganized and overwhelmed staff in the queue area of the international Check in counter, not all counters were opened, Pegasus Airlines staff neither understanding nor speaking English. "
"If you expect warm friendly service this is not the airline for you. I mean not even a smile in the 2 flights I took. I saw a boarding passenger asking a flight attendant to point out where he was seating and she just gave him a dirty look. Overall the flights were ok, 30 min delay on both flight which seems to be the norm. I guess they manage to get you from A to B without any kind of style. Nothing compared to TK."
"I had four flights booked on Pegasus for business and vacation. and the four of these flights were delayed - not few minutes, at least an hour or hour and a half. Pegasus Airlines made me miss business meeting, lose a car rental booking, miss catching up with friends and made the whole trip stressfull. I spent more than 15 hours waiting in airports or airplanes. They don't communicate right, they say 30 min delay and you end up waiting 90 minutes."
"Incompetence is the main theme here. Plenty of wasted time with employees just staring at your documents with no clue of what should be done. A family of 5 got divided across the cabin with a 6 year old allocated a seat by himself. The cabin crew blamed the ground crew and asked the father to manage with the rest of the passengers because they were busy taking orders for the meals. Once you shift into the cabin, red eyed flight crew were aggressive and had zero tolerance towards even children closing their window shutters. We understand we paid less for our seats but we never expected such rude treatment."
"The staff were not very welcoming, ignoring the passengers boarding and no goodbye as you left the plane (even when you made an effort to say thank you to them). There was no inflight film or radio during the flight, I had two children with me, flying to Turkey (4 hours), and had to try and keep them occupied the entire flight. I was not the only one in this predicament that day, there were lots of families with young children flying."
"Quite a nightmare trying to get from Tel Aviv to London via Istanbul with Pegasus. Our initial flight was delayed by almost 3 hours, with staff at the gate nonchalantly doing goodness-knows-what on their phones, responding to questions without the slightest hint of regret that the plane hasn't arrived, and the screen not updated with new information, with passengers strewn on the floor napping or waiting impatiently. When my boyfriend and I got onto the plane, we had to wait for more than an hour before it started moving. One muffled announcement in incomprehensible English early on about bad air traffic in Istanbul and that was it, no further updates for the rest of the wait. Zero flight attendants walking in the aisle (some sitting in passenger seats not doing anything), no courtesy of offering the basic need of water during the wait. (Of course you had to buy it off the menu later on in the flight, they won't even give you basic drinking tap water for free). When passengers went up to the Head Attendant during the wait to find out what's going on, he made sure to shut the curtain and hide behind it after every conversation, like an ostrich with its head in the sand. As the flight took off, we asked a stewardess about the estimated time of arrival. She held up a finger to indicate 'wait', brisk-walked off, and we never saw her again. Of course when we finally got to Istanbul we'd missed our flight. What was initially a comfortable 2.5 hour layover turned into a 30 minute miss. We were told by someone at the transfer desk that we will be put in a hotel for the night and put on the same flight in 24 hours. After getting out of passport control, leaving my boyfriend no choice but to purchase a visa for Turkey, we went to the Pegasus desk where staff were being bombarded with questions, and I felt a little sympathy for them. After explaining what happened, a woman helped us to get on a flight for the next morning, an earlier flight than we were told, which was good. Staff yelled names of people and gave instructions in Turkish but not English, but eventually we followed a woman to a coach which took us (after another long wait) to a very nice hotel, where we were served sandwiches that night and had a buffet breakfast in the morning. The following morning the coach to the airport was 20 minutes late, and the queues for check-in in the airport were unbelievable, Pegasus counters looked like a marketplace compared to quiet Turkish airlines ones nearby. My boyfriend and I thought we were going to miss the flight AGAIN, but after queueing for about an hour, we did make it to board the flight, which was 20 minutes late. I am going to try to avoid Pegasus at all costs within my means. The hotel and its staff were a great redeeming factor, the staff who helped us at the airport in Istanbul got the job done, but everything else was awful."
"Terrible! 3 hours delay before they let us get on the plane. When we asked for food or water the staff said they don't have any, but then they said we can buy some that we can see in the brochure. When we asked for it they said they're not letting anyone buy food or drinks. "
"Ercan to London Stansted via Istanbul Sabiha Gokcen.  Pegasus ground staff at Ercan were helpful. My return flight was a morning flight, we were greeted politely by the cabin crew, they assisted me to put my hand luggage in the overhead bins.  The flights were comfortable and both take offs from Ercan and Sabiha Gokcen and landings in Sabiha Gokcen and in Stansted went smoothly that my toddler slept through them. The safety video was quite cute with the superheroes. The negative thing I can think of is that some of the cabin crew are a bit difficult to understand. I had to ask my husband who speaks fluent Turkish to translate some of the things they said when they spoke the announcement in Turkish after the English. Apart from that there is really nothing else to fault with the airline. I see a lot of reviews complaining about leg room, plane size, if you want high service then spend more money on an airline who can cater for all your needs. "
"My journey began from London Stansted to Kayseri via Istanbul (SAW). Everything was going as planned until my flight departed 1.5 hours late. I was slightly concerned about this as I had another flight to catch from Istanbul to Kayseri later on that night. Having landed at Istanbul (SAW) one hour before my next flight I was worried about making it to my other flight, bearing in mind the gate closes earlier than the actual departure time. By the time I got off the plane and made my way toward passport check 20 mins had passed. I arrived at passport control to find a very long queue. I waited approximately 45 mins. By the time I had made my way into domestic departures, I checked the monitors to see that my flight was listed as ""Gate Closed"". I made my way to the Pegasus help / sales desk and explained my situation, the gentleman at the desk told me there was nothing that he could do and that my plane had landed 55 mins before my next scheduled flight, which apparently was more than enough time to make it to my other connecting flight. I purchased another ticket for 3 days later. I was guided towards the lost baggage area to pick up my baggage, which I had been told wouldn't have been put onto the plane as I did not show up to my flight. I was then given the news that my baggage had actually been put onto the flight to Kayseri."
"We have just landed after a Pegasus flight from Istanbul to Dubai. On the way there the flight was delayed and nobody cares to tell you anything. The seats on the plane are terrible. On the way back from IST to DXB the flight was supposed to leave at 20:30. We got to the airport and time has changed to 21:00. Then on the screen appeared EDT 21:50 but nobody confirmed. Finally at 22:00 we are boarding. . At 23:00 we take off landing in Dubai at 4:15am. We have just left the airport at 5:30. No entertainment, careless crew. Being a low cost carrier does not mean that you don't care about the service that you are offering. Passengers are still paying money and to me the service offered it is not acceptable. Never again on Pegasus."
"Recently flew to Munich from Tel-Aviv and back. It was a short flight but pleasant and enjoyable. The staff on board were polite and helpful. Although it was a short flight it was better then most regular airlines I have flown with. I will certainly fly with Pegasus again."
"No magazine, no film, very hectic staff. I have 3 children between 6 and 11. We got on the plane at 17.50 and got off the plane at 23.45. There was no food left to feed my children. We called the cabin crew twice and asked them if we could order food for the little ones, they kept saying that the trolley would get to us. By the time the trolley did get to us it was 21.20 and they told us that all hot food and sandwiches had run out. When I suggested that the elderly and children should be made priority I was given a look that told me that they really couldn't care less. "
"Currently sat on the tarmac at Gatwick an hour and 15 mins after departure time, having boarded on time and pushed back an hour ago. Delay apparently due to air traffic issues however most other flights seem to only have slight delays, not impressed so far."
"Flight was delayed in Madrid and again in Istanbul. Flight was hot and stuffy. Seats were small and leg space very narrow. Prices of food items are ridiculous. Paid 2€ for a 180ml milo drink and 2.50€ for a small packet peanuts."
"The flight was delayed for 10 hours in London, nobody to ask for information. Passengers were left without any information whatsoever. Arriving to Istanbul again same scenario, nobody to assist from Pegasus. After a long wait finally ground crew showed up and called up Pegasus to book hotels for transit passengers. Final flight to Dubai was 35 minutes delayed again and my pre-ordered meal was not available with very unprofessional cabin crew. Rubbish system and I will never fly with this airline again."
"This airline is not reliable at all. They cancelled my original flight 8 hours before departure. I resheduled my flight and the new one was delayed for an hour. They sell tea/water/coffee for extremely expensive prices, they charge customers to use the call center. Terrible customer service, narrow seats, the worst airline that I have traveled with."
"Flew twice in a day with this airline. Both times they had a 2 hour delay. No refreshments or anything during the flight, but a lot of commercials (instead of flight information). I will never fly with this airline again."
"Good flight - paid more to select seats ensuring we got the seats we wanted. I got my bags checked in fine all the way to the end destination despite being on a 15 hour transit. Check in crew were not picky over slight overweight of check in bags when they saw that we didn't use full hand carry weight (just a small bag each weighing less than 1kg) so that was good as I didn't want to lug a heavy bag around during transit. Would fly with them again."
"First and last time I'll fly with this airline, cabin crew very unfriendly and unenthusiastic. On a flight of 4hrs20 mins the crew served refreshments twice, however on the second occasion only actually served half the passengers - unfortunately I was one they didn't serve! I asked if I could please have a drink and was given quite a stern no. I could understand if they had been busy with food - however they were not, they spent most of their time behind their curtain at the back of the plane."
"First time I have flown with them and probably the last. I travelled with my wife and toddler. We thought it would be best if we boarded the plane empty handed so put our hand luggage with our check in bags. At the counter, we were 25kg under our allowance but they did not allow hand luggage weight to be added to check in bags so we were 0.6kg over our limit.  They already had a counter set up next to our check in desk and insisted we pay £11 or remove something. I had to open up the bag and pull another pair of trousers and a tshirt on! This was on front of all others waiting to check in. In the aeroplane, the seats lacked leg room, very uncomfortable. The cabin crew were miserable. "
"We flew from Istanbul (Sabiha Gokcen airport) to Dalaman (and from Izmir to Sobeha Gokcen for the return). Our experience was generally positive. On time. Pleasant staff. One issue: the bag weight limit is only 8 kg so virtually all roller boards must be checked. We paid extra to get a confirmed seat and early boarding, but in one
case entry to the plane was via shuttle bus, so the early-on extra cost was of questionable value."
"We flew from Newcastle to Dalaman on 25 May and returned on 1 June. I was a bit anxious after reading the reviews. The first surprise was the newish plane the seats were very comfortable which felt like soft leather (not material) with plenty legroom. The crew were very pleasant and friendly and seemed to go out of their way to be helpful to a couple of passengers who wanted to swop seats. The return flight was the same and both flights were spot on time. I would definitely fly with Pegasus again."
"Arrived at Stansted airport to be told that the UK flight to Istanbul was delayed by three quarters of an hour so I would miss my connecting flight. The next available flight to my destination was in two days. In the meantime I would need to pay for my visa entry to Turkey and would be left stranded at an airport hotel 25 miles from the city centre. All staff at Pegasus in Turkey were very rude. I received no apology and was told that if I didn't want such problems I shouldn't 'fly budget'. Needless to say when I got my replacement flight none of the food nor the extra legroom I had booked were transferred to the 5 hour replacement flight."
"We flew from London Stanstead via Istanbul eventually heading to Dubai with an 1 hr 40 mins stop over in Istanbul. The flight from London was delayed for 1.5 hrs sitting in a hot plane with no information given no updates - nothing. Food wise there is a menu provided but apparently nothing on the menu is available on both flights I took (London to Istanbul and Istanbul to Dubai) - what's the point of that exactly?. Eventually we landed in Istanbul over 2 hours late hungry and thirsty with no time to buy any thing to eat at the airport we had to run from one end of the airport to another so we wouldn't miss our flight."
"Had a return flight with them last April from Istanbul-Kayseri and despite being the only experience with Pegasus I can consider it the best LCC that I have had the opportunity to fly. New aircraft very friendly crew (in contrast with overall rude airport staff in Turkey) great prices and adding baggage/meal and allocated seat with a upgrade it is very good value for a small fee in comparison with other LCC. I recommend Pegasus."
"Have yet to have a flight without issue whether it be delays with boarding procedures constant delays due to late arrivals or equipment failure. They claim to be an International Carrier however 3 time in the last 2 months there has been issues with flights transiting SAW Istanbul airport and they have been unable to provide an English speaking staff member to consult with passengers. Pegasus Staff at SAW are rude. Compared to other low cost carriers I regularly fly unless you absolutely have to use them my advise is catch a bus ride a bike or walk before flying Pegasus Airlines."
"Flew with Pegasus as part of a package holiday to Bodrum I was a little apprehensive as I am not the best flyer and had never heard of the airline. Plane was new and modern on both trips and the staff were great language a bit of a barrier but there English was better than my Turkish. I would recommend this airline to anyone as I have flown with the package airlines i.e. Thomson First Choice Thomas Cook and this little airline blew them out of the water the seat space as standard far excels them."
"My trip from Antalya to Amsterdam via Istanbul with Pegasus was very bad and disappointing. The expected transfer time of one hour in Istanbul was one hour. Arrival at Istanbul was one hour late because of a one hour delay at Antalya. The connecting flight was already closed at arrival. On arrival in Istanbul staff informed me I should not expect to travel to Amsterdam that evening and would be booked on a flight the next day. Hours of arranging papers at the airport to arrange for a stay in a hotel in Istanbul and waiting for nothing. Very unprofessional personnel at the airport. Trip next day was a bad experience again long queues all over improper gate changes. Very bad experience indeed."
